4.69403596636984e-44,9.52152401670725e-35,1.36986252679441e-26,1.4055354213413e-19,1.03730367620655e-13,5.58530064992424e-09,2.25177467692069e-05,0.00716073624968664,0.200070044471294,0.585493391893692,0.200070044471294,0.00716073624968672,2.25177467692017e-05,5.58530066641083e-09,1.0369483049999e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0881851982367e-48,5.02736587822011e-39,7.95462368541949e-31,1.22785056694512e-23,1.85897629112577e-17,2.78387857066641e-12,4.18122721906737e-08,6.45682933316191e-05,0.010751507090954,0.211144623004651,0.556078519592014,0.211144623004651,0.0107515070909541,6.45682933315683e-05,4.18122722001257e-08,2.78388423424758e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.27356474913525e-52,5.078012174302e-43,7.62256975797522e-35,1.44925449024683e-27,3.50277901101705e-21,1.08201105399869e-15,4.30707735320117e-11,2.23936555371492e-07,0.000155698468755848,0.0151087523204372,0.220174308053354,0.529122034355652,0.220174308053354,0.0151087523204373,0.000155698468755849,2.23936555299176e-07,4.30707691734256e-11,1.11022302462516e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1668170260652e-55,9.5250012584044e-47,1.22451160259941e-38,2.48384014135005e-31,7.97020380434376e-25,4.06044055779054e-19,3.3016324025134e-14,4.31960482100356e-10,9.21248244868252e-07,0.000327415535579873,0.0201368746898427,0.227340402081551,0.504388772025575,0.227340402081551,0.0201368746898427,0.000327415535579911,9.21248244800665e-07,4.31960578417545e-10,3.29736238313671e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.90628497423017e-59,3.19181452692397e-50,3.27518787442294e-42,6.3904765212256e-35,2.37547381812554e-28,1.68655183326661e-22,2.29528582384434e-17,6.01892701533088e-13,3.06526133849440e-09,3.06970321837799e-06,0.000616931607268164,0.025709405402113,0.232841753047315,0.481657674348444,0.232841753047315,0.025709405402113,0.000616931607268167,3.06970321839461e-06,3.06526126703233e-09,6.0196292395176e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2295180484145e-62,1.83229284611672e-53,1.43062838955104e-45,2.49194537347919e-38,9.69726476736458e-32,8.44645466560343e-26,1.65088215717427e-20,7.26623394583539e-16,7.23884012012378e-12,1.64478686718113e-08,8.62493535557153e-06,0.00106323740964184,0.0316850958473001,0.23687989608111,0.460726258542968,0.23687989608111,0.0316850958473002,0.00106323740964176,8.6249353555834e-06,1.64478687336711e-08,7.23876514285848e-12,7.7715611723761e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.67950634941474e-65,1.72786434328049e-56,9.94571406077929e-49,1.46585590562736e-41,5.5380129229513e-35,5.37080414614343e-29,1.33954131566041e-23,8.61379391248547e-19,1.43306587955759e-14,6.19916458027809e-11,7.02393672303991e-08,2.10764854584139e-05,0.00170279838779484,0.0379211331358665,0.239648988499981,0.441411866379052,0.239648988499981,0.0379211331358664,0.00170279838779486,2.107648545846e-05,7.02393672113999e-08,6.19916340482973e-11,1.43218770176645e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78257250397743e-67,2.57090630055208e-59,1.06937770170256e-51,1.28376564013439e-44,4.45171416406114e-38,4.46407321489491e-32,1.29630967964081e-26,1.09209631743473e-21,2.67586386051761e-17,1.91337861161713e-13,4.01207111523234e-10,2.48426073343919e-07,4.58885511517337e-05,0.00256577806302527,0.0442828215286098,0.241329658347689,0.423551209364106,0.241329658347689,0.0442828215286097,0.00256577806302527,4.58885511517293e-05,2.48426073379271e-07,4.01207067568521e-10,1.91402449445377e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2642440154387e-70,5.81203464344135e-62,1.72695064132803e-54,1.64426301424759e-47,5.02001317399571e-41,4.9187620390034e-35,1.54844840266485e-29,1.56831598753482e-24,5.11986831134722e-20,5.40046898483365e-16,1.84671006892948e-12,2.056733864133e-09,7.50966031670108e-07,9.07290010798426e-05,0.0036733646179849,0.0506498319155371,0.242085784051099,0.406999074779374,0.242085784051098,0.0506498319155372,0.00367336461798484,9.072900107987e-05,7.5096603169289e-07,2.05673378328441e-09,1.84674497916149e-12,5.55111512312578e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20667025297789e-72,1.92792517554171e-64,4.07000113928926e-57,3.01836312304825e-50,7.868056434545e-44,7.21412397354856e-38,2.32858934292283e-32,2.64889360859625e-27,1.06340448262831e-22,1.50930316769913e-18,7.59165115148257e-15,1.35762730855181e-11,8.6702724558605e-09,1.98949864335584e-06,0.000165396573280574,0.00503640992693352,0.0569195358253891,0.242063320017667,0.391626678948461,0.242063320017667,0.0569195358253891,0.00503640992693355,0.000165396573280518,1.98949864338438e-06,8.67027238893314e-09,1.35763622566287e-11,7.54951656745106e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31029486832628e-74,9.08881893273762e-67,1.36187306076243e-59,7.7754456885105e-53,1.69229779727965e-46,1.40487104148642e-40,4.45147397595148e-35,5.38827134651217e-30,2.49424068670864e-25,4.42143631433422e-21,3.00671754977397e-17,7.86207743239436e-14,7.92951679019438e-11,3.09767566279312e-08,4.71347836163623e-06,0.000281431324364052,0.00665529931464104,0.0630080996604579,0.241390457666722,0.377319934998647,0.241390457666722,0.063008099660458,0.00665529931464104,0.00028143132436409,4.71347836161762e-06,3.09767566042396e-08,7.92952370431976e-11,7.86037901434611e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27190064520318e-76,5.91503694469189e-69,6.3048534814947e-62,2.75223539707737e-55,4.9221964729025e-49,3.60825828914804e-43,1.08479012894313e-37,1.3384463105289e-32,6.78314155311239e-28,1.4134989716277e-23,1.21277039438506e-19,4.29171984905031e-16,6.2781629545138e-13,3.80775396746367e-10,9.61248252275691e-08,1.01518982142478e-05,0.000451464953163005,0.00852079538001227,0.0688500101416305,0.240178593135001,0.3639777759715,0.240178593135001,0.0688500101416305,0.00852079538001227,0.000451464953163061,1.01518982141835e-05,9.61248252107083e-08,3.80775411201739e-10,6.27831120425526e-13,4.44089209850063e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.96714826568259e-78,5.17590375860038e-71,3.94232765663088e-64,1.31147808805039e-57,1.90613791169773e-51,1.21088151865787e-45,3.36360202567901e-40,4.08795309309378e-35,2.17520915206123e-30,5.07170367601036e-26,5.18702236139038e-22,2.33005521083422e-18,4.60498864412006e-15,4.01278064800495e-12,1.54608181322112e-09,2.6433639155065e-07,2.01470242471103e-05,0.000688414405895541,0.0106155321729506,0.0743966096542583,0.23852372996317,0.351510601785975,0.23852372996317,0.0743966096542582,0.0106155321729507,0.00068841440589551,2.01470242471302e-05,2.64336391553321e-07,1.54608181812677e-09,4.01279010020517e-12,4.55191440096314e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.02236508433734e-80,5.94591252327755e-73,3.25611475970546e-66,8.25005215608796e-60,9.67411691226876e-54,5.25177664462411e-48,1.32041298479232e-42,1.53823403401218e-37,8.30778317607537e-33,2.08156860835413e-28,2.4215779916247e-24,1.30934494812217e-20,3.29470110938518e-17,3.86446867222353e-14,2.11724603455487e-11,5.43248633530444e-09,6.54947284773844e-07,3.72536972157274e-05,0.0010046373305095,0.0129158467923686,0.0796140948080264,0.23650806810155,0.339838877738695,0.23650806810155,0.0796140948080264,0.0129158467923686,0.00100463733050948,3.72536972157445e-05,6.54947284739471e-07,5.43248634965465e-09,2.1172508191114e-11,3.86357612569554e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0779783244221e-81,8.77533384065713e-75,3.4802705723906e-68,6.72587411740546e-62,6.33541947231989e-56,2.90947306094142e-50,6.51639880246223e-45,7.12070145388823e-40,3.79803384751116e-35,9.89360833041445e-31,1.2595044529054e-26,7.84237056609415e-23,2.39074678220474e-19,3.57272787886075e-16,2.62133748727096e-13,9.46126410924837e-11,1.68396945525955e-08,1.48244714858359e-06,6.47817222023743e-05,0.00141115610902491,0.0153936904510206,0.0844813063798087,0.234201621061966,0.328891889788519,0.234201621061966,0.0844813063798087,0.0153936904510206,0.00141115610902498,6.47817222023672e-05,1.48244714859302e-06,1.68396945277038e-08,9.46126510470435e-11,2.62123656113999e-13,3.33066907387547e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.87705176569623e-83,1.63163150247656e-76,4.72409879860237e-70,6.98420837122255e-64,5.27359908111653e-58,2.03419662318292e-52,4.00954924413193e-47,4.0397666180432e-42,2.08133254168283e-37,5.4859089160195e-33,7.40139982292638e-29,5.11472450399071e-25,1.81184124328248e-21,3.29330218176966e-18,3.0752353764343e-15,1.47742101378476e-12,3.65849581418932e-10,4.67997832009967e-08,3.10097533101713e-06,0.0001067681258851,0.00191702864397235,0.0180184327117165,0.0889875307270358,0.231663766596387,0.318606650105118,0.231663766596387,0.0889875307270359,0.0180184327117165,0.00191702864397236,0.000106768125885059,3.10097533096076e-06,4.67997832709344e-08,3.65849572858679e-10,1.4773737788687e-12,3.10862446895044e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.38202945884368e-85,3.75489172754119e-78,8.00434992618401e-72,9.08974588906292e-66,5.49987856225007e-60,1.77345516827605e-54,3.04829399642211e-49,2.79372278200383e-44,1.36565183576621e-39,3.56198359911143e-35,4.95946024703744e-31,3.68808041853306e-27,1.46578211837551e-23,3.11586964352093e-20,3.54601041135863e-17,2.16297190819838e-14,7.08141183529141e-12,1.24647663515481e-09,1.18203123047224e-07,6.0533921609008e-06,0.000167877664934229,0.00252890960118622,0.0207584426303983,0.0931304476451911,0.228944679243119,0.308926940732615,0.228944679243119,0.0931304476451912,0.0207584426303983,0.00252890960118612,0.000167877664934313,6.0533921608652e-06,1.18203123067318e-07,1.24647658861221e-09,7.0814465402691e-12,2.16493489801906e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.67961610165978e-86,1.0524821975488e-79,1.66637974336567e-73,1.46063227458923e-67,7.08899013206921e-62,1.90538527707677e-56,2.83678160715466e-51,2.34000569326897e-46,1.06973298545606e-41,2.71106920525901e-37,3.81044651269641e-33,2.97148731948641e-29,1.2863626056352e-25,3.09326803689105e-22,4.13488906792395e-19,3.07536276291286e-16,1.27405855613541e-13,2.9438300501238e-11,3.79967291311571e-09,2.74467621290996e-07,1.11192027150302e-05,0.000253240868880061,0.00325081368316467,0.0235823891597803,0.0969142971732243,0.22608662108353,0.29980248106369,0.22608662108353,0.0969142971732242,0.0235823891597804,0.0032508136831646,0.000253240868880122,1.11192027150153e-05,2.74467621297347e-07,3.79967290964345e-09,2.94383406540533e-11,1.27342580924505e-13,3.33066907387547e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71115584932803e-87,3.54116608562059e-81,4.20128595303835e-75,2.85792678718997e-69,1.11484246761967e-63,2.49423916038649e-58,3.20112726818568e-53,2.35720476092553e-48,9.96147863044069e-44,2.41657923423459e-39,3.36640897643737e-35,2.69390634135523e-31,1.23890306826528e-27,3.27608496265087e-24,4.98426829223421e-21,4.36608198146662e-18,2.2039550883173e-15,6.41773083155481e-13,1.07933986527573e-10,1.04991772596701e-08,5.91688486056951e-07,1.93547850274464e-05,0.000368246896369916,0.00408406749407859,0.026460246881198,0.100348294773321,0.223125084588031,0.291188204571466,0.223125084588031,0.100348294773321,0.026460246881198,0.00408406749407864,0.000368246896369828,1.93547850274589e-05,5.91688486095698e-07,1.04991773053342e-08,1.07933995074916e-10,6.4170890823334e-13,2.22044604925031e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.31501802217349e-89,1.41138057457955e-82,1.26590310741381e-76,6.72202886217933e-71,2.11347696511387e-65,3.935068846103e-60,4.33943490490493e-55,2.8347693566677e-50,1.09722247830512e-45,2.51689953297904e-41,3.42254133906801e-37,2.75981060805236e-33,1.32012836653407e-29,3.74752775859931e-26,6.31659790362816e-23,6.32539829052758e-20,3.76583620829745e-17,1.33401477891387e-14,2.81452310064086e-12,3.5406554470385e-10,2.65927455211851e-08,1.19422813703017e-06,3.21197744085657e-05,0.000518312586415191,0.00502742030356946,0.0293640223381044,0.10344529646357,0.220089791860405,0.283043630991501,0.220089791860405,0.10344529646357,0.0293640223381045,0.0050274203035694,0.000518312586415215,3.21197744085344e-05,1.19422813704695e-06,2.65927455611603e-08,3.54065554653005e-10,2.81452638972723e-12,1.33226762955019e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.86736383708958e-90,6.58385138948759e-84,4.50361480898466e-78,1.87814525346258e-72,4.77563964427006e-67,7.40494489765685e-62,7.00261426630773e-57,4.03937968396373e-52,1.42155098764563e-47,3.05275187160553e-43,4.00131428518197e-39,3.20193026364929e-35,1.56477927113554e-31,4.67177265937331e-28,8.52468965915852e-25,9.51162607879009e-22,6.4931723686719e-19,2.71377176583195e-16,6.94928481004442e-14,1.09130859448945e-11,1.05207144241773e-09,6.23368311770258e-08,2.27310036899325e-06,5.10849498761394e-05,0.000708649400526932,0.00607727599885678,0.03226823328456,0.106220698860248,0.217005560327715,0.275332321355926,0.217005560327715,0.106220698860248,0.03226823328456,0.00607727599885688,0.00070864940052684,5.10849498761567e-05,2.27310036904349e-06,6.23368311414296e-08,1.05207142997443e-09,1.09131592651579e-11,6.94999613415348e-14,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.23153607862301e-91,3.55542469873363e-85,1.87083853323221e-79,6.16553133035538e-74,1.27273123279301e-68,1.64582035875423e-63,1.3334015140483e-58,6.76911839696046e-54,2.15359236606302e-49,4.29468882037194e-45,5.36937631934667e-41,4.20958684284508e-37,2.07010679540646e-33,6.38726677673813e-30,1.2369668234916e-26,1.50417110055025e-23,1.1490422734583e-20,5.51709044649333e-18,1.66606686926602e-15,3.1666334398506e-13,3.79129171407444e-11,2.86200802349093e-09,1.36366839624395e-07,4.10589484758691e-06,7.82191818480566e-05,0.000944047302263784,0.00722800705267294,0.0351501810117305,0.108691550311513,0.213893047649626,0.268021404656839,0.213893047649626,0.108691550311513,0.0351501810117304,0.00722800705267301,0.000944047302263717,7.82191818480271e-05,4.10589484767243e-06,1.36366839598168e-07,2.86200796395519e-09,3.79130060679245e-11,3.16635606623095e-13,1.66533453693773e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4609816762591e-92,2.20056344342863e-86,8.98247934242879e-81,2.35407530133716e-75,3.96136142550787e-70,4.28066294378184e-65,2.97075873107493e-60,1.32423932597357e-55,3.79199543467297e-51,6.97651265680302e-47,8.24810233247342e-43,6.26759364719968e-39,3.06179979117425e-35,9.6182026614901e-32,1.94348223775137e-28,2.52687708839036e-25,2.11482294819459e-22,1.13984346070443e-19,3.95841899186241e-17,8.86258679148177e-15,1.28013123239143e-12,1.19381148151362e-10,7.19410196659351e-09,2.80406921034645e-07,7.07651009112862e-06,0.000115755455571692,0.00122869013642786,0.00847231438163055,0.0379900574276335,0.110875845741876,0.210769389478862,0.261081166292428,0.210769389478862,0.110875845741875,0.0379900574276335,0.00847231438163054,0.0012286901364279,0.000115755455571742,7.07651009113075e-06,2.80406921016052e-07,7.19410198080084e-09,1.19381060592616e-10,1.28019816969527e-12,8.88178419700125e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18252194702252e-93,1.54681279749597e-87,4.93825491110789e-82,1.03564094950066e-76,1.42685311126001e-71,1.29158121489881e-66,7.68208016560726e-62,3.00260143407946e-57,7.71313422310889e-53,1.30237912805143e-48,1.44571823910807e-44,1.05522353761721e-40,5.06529357881812e-37,1.59941194601405e-33,3.32292933107103e-30,4.54372225608942e-27,4.09048577414462e-24,2.42534345866971e-21,9.47529457296045e-19,2.44031026739833e-16,4.14543959925508e-14,4.64772750468356e-12,3.44158890542611e-10,1.68446473330547e-08,5.45401629052063e-07,1.16927171436742e-05,0.000166138240147073,0.00156601185391831,0.00980160261542714,0.0407709261171443,0.112791977536067,0.207648743453791,0.254484689742475,0.207648743453791,0.112791977536067,0.0407709261171443,0.00980160261542706,0.00156601185391836,0.000166138240147107,1.16927171436298e-05,5.45401629081788e-07,1.6844647343639e-08,3.4415881255967e-10,4.64772664798829e-12,4.15223411209809e-14,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26417102294424e-94,1.22453385516608e-88,3.08197476979593e-83,5.20445431912179e-78,5.89712331318819e-73,4.48392509042212e-68,2.28806046584658e-63,7.83627512155789e-59,1.80148907839381e-54,2.78026083918225e-50,2.88091065929139e-46,2.00461009190747e-42,9.36827577410945e-39,2.94104909982085e-35,6.20371509988856e-32,8.79457755397851e-29,8.38132345496373e-26,5.371330883042e-23,2.31567992075979e-20,6.71859917368387e-18,1.31244634298537e-15,1.72707322871209e-13,1.53184982651896e-11,9.16377560213049e-10,3.6998835490372e-08,1.00898102164161e-06,1.85996093225306e-05,0.000231956209854552,0.00195859786001246,0.0112063470147524,0.0434786120016935,0.114458316406845,0.204542751940085,0.248207544091414,0.204542751940085,0.114458316406845,0.0434786120016935,0.0112063470147524,0.00195859786001251,0.0002319562098545,1.85996093226004e-05,1.00898102162184e-06,3.69988354398387e-08,9.16377640436394e-10,1.53185242268705e-11,1.72639680329212e-13,1.33226762955019e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
